,Timestamp,Speed
0,2017-01-01 00:00:00,70.5
1,2017-01-01 00:05:00,70.6
2,2017-01-01 00:10:00,70.2
3,2017-01-01 00:15:00,70.3
4,2017-01-01 00:20:00,70.2
5,2017-01-01 00:25:00,70.3
6,2017-01-01 00:30:00,70.1
7,2017-01-01 00:35:00,70.6
8,2017-01-01 00:40:00,70.5
9,2017-01-01 00:45:00,70.5
10,2017-01-01 00:50:00,70.7
11,2017-01-01 00:55:00,70.5
12,2017-01-01 01:00:00,70.3
13,2017-01-01 01:05:00,70.1
14,2017-01-01 01:10:00,70.3
15,2017-01-01 01:15:00,70.2
16,2017-01-01 01:20:00,70.3
17,2017-01-01 01:25:00,70.3
18,2017-01-01 01:30:00,70.0
19,2017-01-01 01:35:00,70.4
20,2017-01-01 01:40:00,70.1
21,2017-01-01 01:45:00,70.2
22,2017-01-01 01:50:00,70.1
23,2017-01-01 01:55:00,70.0
24,2017-01-01 02:00:00,69.9
25,2017-01-01 02:05:00,69.6
26,2017-01-01 02:10:00,69.9
27,2017-01-01 02:15:00,70.2
28,2017-01-01 02:20:00,70.3
29,2017-01-01 02:25:00,70.2
30,2017-01-01 02:30:00,70.3
31,2017-01-01 02:35:00,70.3
32,2017-01-01 02:40:00,70.4
33,2017-01-01 02:45:00,70.1
34,2017-01-01 02:50:00,70.3
35,2017-01-01 02:55:00,69.8
36,2017-01-01 03:00:00,70.3
37,2017-01-01 03:05:00,70.1
38,2017-01-01 03:10:00,70.3
39,2017-01-01 03:15:00,70.1
40,2017-01-01 03:20:00,69.7
41,2017-01-01 03:25:00,69.7
42,2017-01-01 03:30:00,70.0
43,2017-01-01 03:35:00,69.9
44,2017-01-01 03:40:00,69.7
45,2017-01-01 03:45:00,69.8
46,2017-01-01 03:50:00,70.4
47,2017-01-01 03:55:00,70.1
48,2017-01-01 04:00:00,70.1
49,2017-01-01 04:05:00,70.3
50,2017-01-01 04:10:00,69.8
51,2017-01-01 04:15:00,70.1
52,2017-01-01 04:20:00,69.9
53,2017-01-01 04:25:00,69.8
54,2017-01-01 04:30:00,70.2
55,2017-01-01 04:35:00,69.7
56,2017-01-01 04:40:00,70.0
57,2017-01-01 04:45:00,70.3
58,2017-01-01 04:50:00,69.9
59,2017-01-01 04:55:00,69.3
60,2017-01-01 05:00:00,70.2
61,2017-01-01 05:05:00,69.9
62,2017-01-01 05:10:00,70.1
63,2017-01-01 05:15:00,70.0
64,2017-01-01 05:20:00,70.5
65,2017-01-01 05:25:00,70.1
66,2017-01-01 05:30:00,70.0
67,2017-01-01 05:35:00,69.9
68,2017-01-01 05:40:00,69.9
69,2017-01-01 05:45:00,70.2
70,2017-01-01 05:50:00,70.2
71,2017-01-01 05:55:00,69.8
72,2017-01-01 06:00:00,69.9
73,2017-01-01 06:05:00,70.0
74,2017-01-01 06:10:00,70.1
75,2017-01-01 06:15:00,70.5
76,2017-01-01 06:20:00,70.1
77,2017-01-01 06:25:00,70.0
78,2017-01-01 06:30:00,69.9
79,2017-01-01 06:35:00,70.3
80,2017-01-01 06:40:00,70.1
81,2017-01-01 06:45:00,69.8
82,2017-01-01 06:50:00,69.6
83,2017-01-01 06:55:00,70.0
84,2017-01-01 07:00:00,69.6
85,2017-01-01 07:05:00,70.1
86,2017-01-01 07:10:00,70.3
87,2017-01-01 07:15:00,70.7
88,2017-01-01 07:20:00,70.8
89,2017-01-01 07:25:00,69.9
90,2017-01-01 07:30:00,70.2
91,2017-01-01 07:35:00,70.2
92,2017-01-01 07:40:00,69.9
93,2017-01-01 07:45:00,70.3
94,2017-01-01 07:50:00,70.1
95,2017-01-01 07:55:00,70.6
96,2017-01-01 08:00:00,70.6
97,2017-01-01 08:05:00,70.4
98,2017-01-01 08:10:00,69.9
99,2017-01-01 08:15:00,70.0
100,2017-01-01 08:20:00,69.3
101,2017-01-01 08:25:00,69.4
102,2017-01-01 08:30:00,69.5
103,2017-01-01 08:35:00,69.9
104,2017-01-01 08:40:00,70.0
105,2017-01-01 08:45:00,69.9
106,2017-01-01 08:50:00,70.1
107,2017-01-01 08:55:00,69.6
108,2017-01-01 09:00:00,70.3
109,2017-01-01 09:05:00,70.6
110,2017-01-01 09:10:00,70.6
111,2017-01-01 09:15:00,70.5
112,2017-01-01 09:20:00,70.2
113,2017-01-01 09:25:00,70.3
114,2017-01-01 09:30:00,70.3
115,2017-01-01 09:35:00,70.0
116,2017-01-01 09:40:00,69.7
117,2017-01-01 09:45:00,69.4
118,2017-01-01 09:50:00,69.2
119,2017-01-01 09:55:00,69.3
120,2017-01-01 10:00:00,69.0
121,2017-01-01 10:05:00,68.2
122,2017-01-01 10:10:00,68.0
123,2017-01-01 10:15:00,67.9
124,2017-01-01 10:20:00,67.9
125,2017-01-01 10:25:00,67.8
126,2017-01-01 10:30:00,67.4
127,2017-01-01 10:35:00,67.5
128,2017-01-01 10:40:00,67.0
129,2017-01-01 10:45:00,67.4
130,2017-01-01 10:50:00,67.4
131,2017-01-01 10:55:00,67.3
132,2017-01-01 11:00:00,66.4
133,2017-01-01 11:05:00,67.0
134,2017-01-01 11:10:00,66.6
135,2017-01-01 11:15:00,66.1
