,Timestamp,Speed
0,2017-01-01 00:00:00,67.7
1,2017-01-01 00:05:00,68.2
2,2017-01-01 00:10:00,67.6
3,2017-01-01 00:15:00,68.0
4,2017-01-01 00:20:00,67.9
5,2017-01-01 00:25:00,67.8
6,2017-01-01 00:30:00,67.8
7,2017-01-01 00:35:00,67.4
8,2017-01-01 00:40:00,67.4
9,2017-01-01 00:45:00,68.1
10,2017-01-01 00:50:00,67.6
11,2017-01-01 00:55:00,67.3
12,2017-01-01 01:00:00,67.0
13,2017-01-01 01:05:00,67.6
14,2017-01-01 01:10:00,67.4
15,2017-01-01 01:15:00,67.5
16,2017-01-01 01:20:00,67.5
17,2017-01-01 01:25:00,66.9
18,2017-01-01 01:30:00,67.5
19,2017-01-01 01:35:00,67.7
20,2017-01-01 01:40:00,67.9
21,2017-01-01 01:45:00,66.7
22,2017-01-01 01:50:00,66.9
23,2017-01-01 01:55:00,67.4
24,2017-01-01 02:00:00,67.2
25,2017-01-01 02:05:00,67.7
26,2017-01-01 02:10:00,67.8
27,2017-01-01 02:15:00,67.6
28,2017-01-01 02:20:00,67.6
29,2017-01-01 02:25:00,67.6
30,2017-01-01 02:30:00,67.3
31,2017-01-01 02:35:00,67.6
32,2017-01-01 02:40:00,67.7
33,2017-01-01 02:45:00,66.8
34,2017-01-01 02:50:00,68.0
35,2017-01-01 02:55:00,66.4
36,2017-01-01 03:00:00,67.9
37,2017-01-01 03:05:00,67.5
38,2017-01-01 03:10:00,67.0
39,2017-01-01 03:15:00,67.1
40,2017-01-01 03:20:00,67.4
41,2017-01-01 03:25:00,66.9
42,2017-01-01 03:30:00,68.1
43,2017-01-01 03:35:00,66.7
44,2017-01-01 03:40:00,67.8
45,2017-01-01 03:45:00,67.9
46,2017-01-01 03:50:00,68.2
47,2017-01-01 03:55:00,68.0
48,2017-01-01 04:00:00,68.0
49,2017-01-01 04:05:00,68.4
50,2017-01-01 04:10:00,68.2
51,2017-01-01 04:15:00,68.0
52,2017-01-01 04:20:00,67.5
53,2017-01-01 04:25:00,67.8
54,2017-01-01 04:30:00,68.0
55,2017-01-01 04:35:00,68.1
56,2017-01-01 04:40:00,68.3
57,2017-01-01 04:45:00,68.1
58,2017-01-01 04:50:00,68.2
59,2017-01-01 04:55:00,67.8
60,2017-01-01 05:00:00,67.2
61,2017-01-01 05:05:00,68.3
62,2017-01-01 05:10:00,68.1
63,2017-01-01 05:15:00,68.7
64,2017-01-01 05:20:00,68.4
65,2017-01-01 05:25:00,68.1
66,2017-01-01 05:30:00,68.7
67,2017-01-01 05:35:00,68.6
68,2017-01-01 05:40:00,68.5
69,2017-01-01 05:45:00,68.5
70,2017-01-01 05:50:00,69.0
71,2017-01-01 05:55:00,68.2
72,2017-01-01 06:00:00,67.7
73,2017-01-01 06:05:00,67.6
74,2017-01-01 06:10:00,67.7
75,2017-01-01 06:15:00,68.2
76,2017-01-01 06:20:00,67.9
77,2017-01-01 06:25:00,68.4
78,2017-01-01 06:30:00,68.2
79,2017-01-01 06:35:00,68.5
80,2017-01-01 06:40:00,67.9
81,2017-01-01 06:45:00,68.7
82,2017-01-01 06:50:00,68.5
83,2017-01-01 06:55:00,68.8
84,2017-01-01 07:00:00,68.7
85,2017-01-01 07:05:00,68.2
86,2017-01-01 07:10:00,68.2
87,2017-01-01 07:15:00,68.8
88,2017-01-01 07:20:00,68.2
89,2017-01-01 07:25:00,68.2
90,2017-01-01 07:30:00,68.1
91,2017-01-01 07:35:00,68.1
92,2017-01-01 07:40:00,67.9
93,2017-01-01 07:45:00,68.4
94,2017-01-01 07:50:00,68.4
95,2017-01-01 07:55:00,68.8
96,2017-01-01 08:00:00,68.9
97,2017-01-01 08:05:00,68.2
98,2017-01-01 08:10:00,68.1
99,2017-01-01 08:15:00,68.3
100,2017-01-01 08:20:00,68.2
101,2017-01-01 08:25:00,67.5
102,2017-01-01 08:30:00,68.3
103,2017-01-01 08:35:00,68.2
104,2017-01-01 08:40:00,68.5
105,2017-01-01 08:45:00,68.8
106,2017-01-01 08:50:00,68.7
107,2017-01-01 08:55:00,68.8
108,2017-01-01 09:00:00,69.1
109,2017-01-01 09:05:00,68.7
110,2017-01-01 09:10:00,68.7
111,2017-01-01 09:15:00,69.0
112,2017-01-01 09:20:00,68.1
113,2017-01-01 09:25:00,68.7
114,2017-01-01 09:30:00,69.0
115,2017-01-01 09:35:00,68.6
116,2017-01-01 09:40:00,69.1
117,2017-01-01 09:45:00,68.4
118,2017-01-01 09:50:00,68.6
119,2017-01-01 09:55:00,68.6
120,2017-01-01 10:00:00,68.5
121,2017-01-01 10:05:00,68.7
122,2017-01-01 10:10:00,69.0
123,2017-01-01 10:15:00,68.8
124,2017-01-01 10:20:00,69.0
125,2017-01-01 10:25:00,68.9
126,2017-01-01 10:30:00,69.0
127,2017-01-01 10:35:00,69.1
128,2017-01-01 10:40:00,68.9
129,2017-01-01 10:45:00,68.5
130,2017-01-01 10:50:00,68.6
131,2017-01-01 10:55:00,68.6
132,2017-01-01 11:00:00,68.8
133,2017-01-01 11:05:00,68.8
134,2017-01-01 11:10:00,69.0
135,2017-01-01 11:15:00,68.5
136,2017-01-01 11:20:00,68.6
137,2017-01-01 11:25:00,68.5
138,2017-01-01 11:30:00,68.3
139,2017-01-01 11:35:00,68.6
140,2017-01-01 11:40:00,68.9
141,2017-01-01 11:45:00,68.3
142,2017-01-01 11:50:00,68.9
