,Timestamp,Speed
0,2017-01-01 00:00:00,68.8
1,2017-01-01 00:05:00,68.4
2,2017-01-01 00:10:00,68.4
3,2017-01-01 00:15:00,68.5
4,2017-01-01 00:20:00,68.5
5,2017-01-01 00:25:00,68.4
6,2017-01-01 00:30:00,68.5
7,2017-01-01 00:35:00,68.3
8,2017-01-01 00:40:00,68.4
9,2017-01-01 00:45:00,68.3
10,2017-01-01 00:50:00,68.4
11,2017-01-01 00:55:00,68.4
12,2017-01-01 01:00:00,68.3
13,2017-01-01 01:05:00,68.4
14,2017-01-01 01:10:00,68.3
15,2017-01-01 01:15:00,68.4
16,2017-01-01 01:20:00,68.3
17,2017-01-01 01:25:00,68.4
18,2017-01-01 01:30:00,68.3
19,2017-01-01 01:35:00,68.4
20,2017-01-01 01:40:00,68.1
21,2017-01-01 01:45:00,68.2
22,2017-01-01 01:50:00,68.2
23,2017-01-01 01:55:00,68.3
24,2017-01-01 02:00:00,68.3
25,2017-01-01 02:05:00,68.2
26,2017-01-01 02:10:00,68.3
27,2017-01-01 02:15:00,68.3
28,2017-01-01 02:20:00,68.4
29,2017-01-01 02:25:00,68.5
30,2017-01-01 02:30:00,68.4
31,2017-01-01 02:35:00,68.4
32,2017-01-01 02:40:00,68.3
33,2017-01-01 02:45:00,68.2
34,2017-01-01 02:50:00,68.2
35,2017-01-01 02:55:00,68.3
36,2017-01-01 03:00:00,68.4
37,2017-01-01 03:05:00,68.3
38,2017-01-01 03:10:00,68.2
39,2017-01-01 03:15:00,68.2
40,2017-01-01 03:20:00,68.3
41,2017-01-01 03:25:00,68.1
42,2017-01-01 03:30:00,68.0
43,2017-01-01 03:35:00,68.1
44,2017-01-01 03:40:00,67.9
45,2017-01-01 03:45:00,67.9
46,2017-01-01 03:50:00,67.8
47,2017-01-01 03:55:00,67.9
48,2017-01-01 04:00:00,68.0
49,2017-01-01 04:05:00,67.9
50,2017-01-01 04:10:00,68.1
51,2017-01-01 04:15:00,68.0
52,2017-01-01 04:20:00,68.1
53,2017-01-01 04:25:00,68.0
54,2017-01-01 04:30:00,68.0
55,2017-01-01 04:35:00,67.9
56,2017-01-01 04:40:00,67.9
57,2017-01-01 04:45:00,68.0
58,2017-01-01 04:50:00,68.0
59,2017-01-01 04:55:00,67.9
60,2017-01-01 05:00:00,68.0
61,2017-01-01 05:05:00,68.0
62,2017-01-01 05:10:00,68.1
63,2017-01-01 05:15:00,68.0
64,2017-01-01 05:20:00,68.1
65,2017-01-01 05:25:00,68.2
66,2017-01-01 05:30:00,68.1
67,2017-01-01 05:35:00,67.8
68,2017-01-01 05:40:00,67.9
69,2017-01-01 05:45:00,68.1
70,2017-01-01 05:50:00,68.0
71,2017-01-01 05:55:00,68.1
72,2017-01-01 06:00:00,68.0
73,2017-01-01 06:05:00,68.0
74,2017-01-01 06:10:00,68.0
75,2017-01-01 06:15:00,68.0
76,2017-01-01 06:20:00,68.0
77,2017-01-01 06:25:00,68.1
78,2017-01-01 06:30:00,68.1
79,2017-01-01 06:35:00,68.1
80,2017-01-01 06:40:00,68.2
81,2017-01-01 06:45:00,68.3
82,2017-01-01 06:50:00,68.2
83,2017-01-01 06:55:00,68.5
84,2017-01-01 07:00:00,68.1
85,2017-01-01 07:05:00,67.9
86,2017-01-01 07:10:00,67.8
87,2017-01-01 07:15:00,68.0
88,2017-01-01 07:20:00,68.3
89,2017-01-01 07:25:00,68.3
90,2017-01-01 07:30:00,68.2
91,2017-01-01 07:35:00,68.3
92,2017-01-01 07:40:00,68.3
93,2017-01-01 07:45:00,68.2
94,2017-01-01 07:50:00,68.5
95,2017-01-01 07:55:00,68.6
96,2017-01-01 08:00:00,68.2
97,2017-01-01 08:05:00,68.2
98,2017-01-01 08:10:00,68.1
99,2017-01-01 08:15:00,68.1
100,2017-01-01 08:20:00,68.0
101,2017-01-01 08:25:00,68.0
102,2017-01-01 08:30:00,68.1
103,2017-01-01 08:35:00,68.1
104,2017-01-01 08:40:00,68.2
105,2017-01-01 08:45:00,68.2
106,2017-01-01 08:50:00,68.2
107,2017-01-01 08:55:00,68.3
108,2017-01-01 09:00:00,68.4
109,2017-01-01 09:05:00,68.5
110,2017-01-01 09:10:00,68.4
111,2017-01-01 09:15:00,68.4
112,2017-01-01 09:20:00,68.3
113,2017-01-01 09:25:00,68.6
114,2017-01-01 09:30:00,68.6
115,2017-01-01 09:35:00,68.5
116,2017-01-01 09:40:00,68.4
117,2017-01-01 09:45:00,68.6
118,2017-01-01 09:50:00,68.6
119,2017-01-01 09:55:00,68.5
120,2017-01-01 10:00:00,68.3
121,2017-01-01 10:05:00,68.2
122,2017-01-01 10:10:00,67.9
123,2017-01-01 10:15:00,68.0
124,2017-01-01 10:20:00,67.9
125,2017-01-01 10:25:00,67.8
126,2017-01-01 10:30:00,67.7
127,2017-01-01 10:35:00,67.7
128,2017-01-01 10:40:00,67.6
129,2017-01-01 10:45:00,67.8
130,2017-01-01 10:50:00,67.8
131,2017-01-01 10:55:00,67.8
132,2017-01-01 11:00:00,67.7
133,2017-01-01 11:05:00,67.7
134,2017-01-01 11:10:00,67.6
135,2017-01-01 11:15:00,67.7
136,2017-01-01 11:20:00,67.6
137,2017-01-01 11:25:00,67.6
138,2017-01-01 11:30:00,67.5
139,2017-01-01 11:35:00,67.6
140,2017-01-01 11:40:00,67.6
141,2017-01-01 11:45:00,67.5
142,2017-01-01 11:50:00,67.4
143,2017-01-01 11:55:00,67.5
144,2017-01-01 12:00:00,67.4
145,2017-01-01 12:05:00,67.4
146,2017-01-01 12:10:00,67.4
147,2017-01-01 12:15:00,67.4
148,2017-01-01 12:20:00,67.3
149,2017-01-01 12:25:00,67.2
150,2017-01-01 12:30:00,67.2
151,2017-01-01 12:35:00,67.3
152,2017-01-01 12:40:00,67.2
153,2017-01-01 12:45:00,67.0
154,2017-01-01 12:50:00,67.0
155,2017-01-01 12:55:00,66.9
156,2017-01-01 13:00:00,67.0
157,2017-01-01 13:05:00,66.9
158,2017-01-01 13:10:00,66.9
159,2017-01-01 13:15:00,66.8
160,2017-01-01 13:20:00,66.8
161,2017-01-01 13:25:00,66.8
162,2017-01-01 13:30:00,66.6
163,2017-01-01 13:35:00,66.4
164,2017-01-01 13:40:00,66.5
165,2017-01-01 13:45:00,66.6
166,2017-01-01 13:50:00,66.6
167,2017-01-01 13:55:00,66.6
168,2017-01-01 14:00:00,66.4
169,2017-01-01 14:05:00,66.6
170,2017-01-01 14:10:00,66.6
171,2017-01-01 14:15:00,66.5
172,2017-01-01 14:20:00,66.6
173,2017-01-01 14:25:00,66.6
174,2017-01-01 14:30:00,66.7
175,2017-01-01 14:35:00,66.5
176,2017-01-01 14:40:00,66.6
177,2017-01-01 14:45:00,66.8
178,2017-01-01 14:50:00,66.6
179,2017-01-01 14:55:00,66.9
180,2017-01-01 15:00:00,66.7
181,2017-01-01 15:05:00,66.7
182,2017-01-01 15:10:00,66.5
183,2017-01-01 15:15:00,66.7
184,2017-01-01 15:20:00,66.6
185,2017-01-01 15:25:00,66.7
186,2017-01-01 15:30:00,66.7
187,2017-01-01 15:35:00,66.5
188,2017-01-01 15:40:00,66.3
189,2017-01-01 15:45:00,66.7
190,2017-01-01 15:50:00,66.6
191,2017-01-01 15:55:00,66.6
192,2017-01-01 16:00:00,66.7
193,2017-01-01 16:05:00,66.8
194,2017-01-01 16:10:00,66.6
195,2017-01-01 16:15:00,66.2
196,2017-01-01 16:20:00,66.2
197,2017-01-01 16:25:00,66.3
198,2017-01-01 16:30:00,66.2
199,2017-01-01 16:35:00,66.2
200,2017-01-01 16:40:00,66.2
201,2017-01-01 16:45:00,66.0
202,2017-01-01 16:50:00,66.0
203,2017-01-01 16:55:00,65.9
204,2017-01-01 17:00:00,66.2
205,2017-01-01 17:05:00,66.3
206,2017-01-01 17:10:00,65.9
207,2017-01-01 17:15:00,65.9
208,2017-01-01 17:20:00,65.8
209,2017-01-01 17:25:00,65.4
210,2017-01-01 17:30:00,65.3
211,2017-01-01 17:35:00,65.1
212,2017-01-01 17:40:00,64.9
213,2017-01-01 17:45:00,64.6
214,2017-01-01 17:50:00,64.4
215,2017-01-01 17:55:00,64.5
216,2017-01-01 18:00:00,64.8
217,2017-01-01 18:05:00,64.6
218,2017-01-01 18:10:00,64.9
219,2017-01-01 18:15:00,64.9
220,2017-01-01 18:20:00,64.8
221,2017-01-01 18:25:00,64.9
222,2017-01-01 18:30:00,65.1
223,2017-01-01 18:35:00,65.2
224,2017-01-01 18:40:00,65.1
225,2017-01-01 18:45:00,65.4
226,2017-01-01 18:50:00,65.6
227,2017-01-01 18:55:00,65.7
228,2017-01-01 19:00:00,66.2
229,2017-01-01 19:05:00,66.5
230,2017-01-01 19:10:00,67.1
231,2017-01-01 19:15:00,67.1
232,2017-01-01 19:20:00,67.2
233,2017-01-01 19:25:00,67.2
234,2017-01-01 19:30:00,67.3
235,2017-01-01 19:35:00,67.4
236,2017-01-01 19:40:00,67.5
237,2017-01-01 19:45:00,67.4
238,2017-01-01 19:50:00,67.3
239,2017-01-01 19:55:00,67.4
240,2017-01-01 20:00:00,67.8
241,2017-01-01 20:05:00,67.8
242,2017-01-01 20:10:00,67.8
243,2017-01-01 20:15:00,67.8
244,2017-01-01 20:20:00,67.8
245,2017-01-01 20:25:00,68.0
246,2017-01-01 20:30:00,68.0
247,2017-01-01 20:35:00,68.0
248,2017-01-01 20:40:00,68.1
249,2017-01-01 20:45:00,68.1
250,2017-01-01 20:50:00,68.1
251,2017-01-01 20:55:00,68.2
252,2017-01-01 21:00:00,68.3
253,2017-01-01 21:05:00,68.4
254,2017-01-01 21:10:00,68.8
255,2017-01-01 21:15:00,68.9
256,2017-01-01 21:20:00,68.9
257,2017-01-01 21:25:00,69.0
258,2017-01-01 21:30:00,69.0
259,2017-01-01 21:35:00,69.0
260,2017-01-01 21:40:00,68.8
261,2017-01-01 21:45:00,68.8
262,2017-01-01 21:50:00,68.9
263,2017-01-01 21:55:00,69.0
264,2017-01-01 22:00:00,68.8
265,2017-01-01 22:05:00,68.7
266,2017-01-01 22:10:00,68.7
267,2017-01-01 22:15:00,68.6
268,2017-01-01 22:20:00,68.7
269,2017-01-01 22:25:00,68.9
270,2017-01-01 22:30:00,68.9
271,2017-01-01 22:35:00,69.1
272,2017-01-01 22:40:00,68.9
273,2017-01-01 22:45:00,69.1
274,2017-01-01 22:50:00,69.0
275,2017-01-01 22:55:00,68.9
276,2017-01-01 23:00:00,68.7
277,2017-01-01 23:05:00,68.8
278,2017-01-01 23:10:00,68.7
279,2017-01-01 23:15:00,68.6
280,2017-01-01 23:20:00,68.7
281,2017-01-01 23:25:00,68.8
282,2017-01-01 23:30:00,68.7
283,2017-01-01 23:35:00,68.8
284,2017-01-01 23:40:00,68.6
285,2017-01-01 23:45:00,68.5
286,2017-01-01 23:50:00,68.5
287,2017-01-01 23:55:00,68.6
288,2017-01-02 00:00:00,68.8
289,2017-01-02 00:05:00,68.4
290,2017-01-02 00:10:00,68.4
291,2017-01-02 00:15:00,68.3
292,2017-01-02 00:20:00,68.4
293,2017-01-02 00:25:00,68.2
294,2017-01-02 00:30:00,68.2
295,2017-01-02 00:35:00,68.1
296,2017-01-02 00:40:00,68.1
297,2017-01-02 00:45:00,68.0
298,2017-01-02 00:50:00,68.2
299,2017-01-02 00:55:00,68.0
300,2017-01-02 01:00:00,68.1
301,2017-01-02 01:05:00,68.1
302,2017-01-02 01:10:00,68.4
303,2017-01-02 01:15:00,68.1
304,2017-01-02 01:20:00,67.9
305,2017-01-02 01:25:00,67.7
306,2017-01-02 01:30:00,67.7
307,2017-01-02 01:35:00,67.7
308,2017-01-02 01:40:00,67.7
309,2017-01-02 01:45:00,67.8
310,2017-01-02 01:50:00,67.8
311,2017-01-02 01:55:00,68.0
312,2017-01-02 02:00:00,68.0
313,2017-01-02 02:05:00,68.1
314,2017-01-02 02:10:00,68.1
315,2017-01-02 02:15:00,68.1
316,2017-01-02 02:20:00,67.9
317,2017-01-02 02:25:00,67.8
318,2017-01-02 02:30:00,67.6
