,Timestamp,Volume
0,2017-01-01 00:00:00,69.7
1,2017-01-01 00:05:00,69.6
2,2017-01-01 00:10:00,69.4
3,2017-01-01 00:15:00,69.6
4,2017-01-01 00:20:00,69.2
5,2017-01-01 00:25:00,69.2
6,2017-01-01 00:30:00,69.9
7,2017-01-01 00:35:00,69.4
8,2017-01-01 00:40:00,68.8
9,2017-01-01 00:45:00,68.9
10,2017-01-01 00:50:00,69.1
11,2017-01-01 00:55:00,68.9
12,2017-01-01 01:00:00,68.8
13,2017-01-01 01:05:00,69.3
14,2017-01-01 01:10:00,69.5
15,2017-01-01 01:15:00,69.1
16,2017-01-01 01:20:00,69.1
17,2017-01-01 01:25:00,69.0
18,2017-01-01 01:30:00,68.4
19,2017-01-01 01:35:00,69.1
20,2017-01-01 01:40:00,69.3
21,2017-01-01 01:45:00,68.7
22,2017-01-01 01:50:00,69.3
23,2017-01-01 01:55:00,68.6
24,2017-01-01 02:00:00,69.1
25,2017-01-01 02:05:00,68.8
26,2017-01-01 02:10:00,68.2
27,2017-01-01 02:15:00,68.5
28,2017-01-01 02:20:00,69.3
29,2017-01-01 02:25:00,68.9
30,2017-01-01 02:30:00,69.0
31,2017-01-01 02:35:00,67.5
32,2017-01-01 02:40:00,68.8
33,2017-01-01 02:45:00,68.6
34,2017-01-01 02:50:00,69.0
35,2017-01-01 02:55:00,68.3
36,2017-01-01 03:00:00,68.6
37,2017-01-01 03:05:00,67.7
38,2017-01-01 03:10:00,68.4
39,2017-01-01 03:15:00,69.3
40,2017-01-01 03:20:00,68.1
41,2017-01-01 03:25:00,68.6
42,2017-01-01 03:30:00,68.7
43,2017-01-01 03:35:00,67.8
44,2017-01-01 03:40:00,68.3
45,2017-01-01 03:45:00,69.4
46,2017-01-01 03:50:00,68.1
47,2017-01-01 03:55:00,69.1
48,2017-01-01 04:00:00,68.7
49,2017-01-01 04:05:00,68.8
50,2017-01-01 04:10:00,68.0
51,2017-01-01 04:15:00,68.2
52,2017-01-01 04:20:00,68.9
53,2017-01-01 04:25:00,68.9
54,2017-01-01 04:30:00,68.6
55,2017-01-01 04:35:00,69.1
56,2017-01-01 04:40:00,68.8
57,2017-01-01 04:45:00,69.8
58,2017-01-01 04:50:00,69.2
59,2017-01-01 04:55:00,68.6
60,2017-01-01 05:00:00,69.6
61,2017-01-01 05:05:00,68.3
62,2017-01-01 05:10:00,69.7
63,2017-01-01 05:15:00,69.5
64,2017-01-01 05:20:00,68.7
65,2017-01-01 05:25:00,69.9
66,2017-01-01 05:30:00,69.1
67,2017-01-01 05:35:00,69.7
68,2017-01-01 05:40:00,69.6
69,2017-01-01 05:45:00,69.6
70,2017-01-01 05:50:00,69.3
71,2017-01-01 05:55:00,69.2
72,2017-01-01 06:00:00,68.4
73,2017-01-01 06:05:00,69.0
74,2017-01-01 06:10:00,68.8
75,2017-01-01 06:15:00,69.0
76,2017-01-01 06:20:00,69.2
77,2017-01-01 06:25:00,69.2
78,2017-01-01 06:30:00,69.2
79,2017-01-01 06:35:00,69.4
80,2017-01-01 06:40:00,69.3
81,2017-01-01 06:45:00,69.3
82,2017-01-01 06:50:00,69.0
83,2017-01-01 06:55:00,69.1
84,2017-01-01 07:00:00,68.9
85,2017-01-01 07:05:00,68.9
86,2017-01-01 07:10:00,69.3
87,2017-01-01 07:15:00,69.3
88,2017-01-01 07:20:00,69.4
89,2017-01-01 07:25:00,69.4
90,2017-01-01 07:30:00,69.3
91,2017-01-01 07:35:00,69.1
92,2017-01-01 07:40:00,69.4
93,2017-01-01 07:45:00,69.1
94,2017-01-01 07:50:00,68.8
95,2017-01-01 07:55:00,69.3
96,2017-01-01 08:00:00,69.2
97,2017-01-01 08:05:00,69.2
98,2017-01-01 08:10:00,69.8
99,2017-01-01 08:15:00,69.8
100,2017-01-01 08:20:00,69.2
101,2017-01-01 08:25:00,69.2
102,2017-01-01 08:30:00,69.3
103,2017-01-01 08:35:00,69.1
104,2017-01-01 08:40:00,69.7
105,2017-01-01 08:45:00,69.5
106,2017-01-01 08:50:00,69.2
107,2017-01-01 08:55:00,69.2
108,2017-01-01 09:00:00,70.1
