,Timestamp,Speed
0,2017-01-01 00:00:00,72.1
1,2017-01-01 00:05:00,72.0
2,2017-01-01 00:10:00,72.3
3,2017-01-01 00:15:00,72.0
4,2017-01-01 00:20:00,72.1
5,2017-01-01 00:25:00,71.9
6,2017-01-01 00:30:00,72.1
7,2017-01-01 00:35:00,71.9
8,2017-01-01 00:40:00,71.6
9,2017-01-01 00:45:00,72.2
10,2017-01-01 00:50:00,72.3
11,2017-01-01 00:55:00,72.3
12,2017-01-01 01:00:00,72.2
13,2017-01-01 01:05:00,71.9
14,2017-01-01 01:10:00,72.0
15,2017-01-01 01:15:00,72.2
16,2017-01-01 01:20:00,72.1
17,2017-01-01 01:25:00,72.1
18,2017-01-01 01:30:00,72.2
19,2017-01-01 01:35:00,72.1
20,2017-01-01 01:40:00,72.2
21,2017-01-01 01:45:00,72.2
22,2017-01-01 01:50:00,72.5
23,2017-01-01 01:55:00,71.9
24,2017-01-01 02:00:00,72.2
25,2017-01-01 02:05:00,72.6
26,2017-01-01 02:10:00,72.1
27,2017-01-01 02:15:00,72.2
28,2017-01-01 02:20:00,71.8
29,2017-01-01 02:25:00,71.9
30,2017-01-01 02:30:00,72.2
31,2017-01-01 02:35:00,72.1
32,2017-01-01 02:40:00,71.8
33,2017-01-01 02:45:00,72.1
34,2017-01-01 02:50:00,72.0
35,2017-01-01 02:55:00,71.9
36,2017-01-01 03:00:00,71.9
37,2017-01-01 03:05:00,71.3
38,2017-01-01 03:10:00,71.8
39,2017-01-01 03:15:00,72.3
40,2017-01-01 03:20:00,71.3
41,2017-01-01 03:25:00,71.8
42,2017-01-01 03:30:00,71.4
43,2017-01-01 03:35:00,71.1
44,2017-01-01 03:40:00,71.4
45,2017-01-01 03:45:00,71.8
46,2017-01-01 03:50:00,71.8
47,2017-01-01 03:55:00,71.9
48,2017-01-01 04:00:00,71.1
49,2017-01-01 04:05:00,71.3
50,2017-01-01 04:10:00,71.3
51,2017-01-01 04:15:00,71.6
52,2017-01-01 04:20:00,70.8
53,2017-01-01 04:25:00,71.3
54,2017-01-01 04:30:00,71.7
55,2017-01-01 04:35:00,71.8
56,2017-01-01 04:40:00,71.6
57,2017-01-01 04:45:00,70.9
58,2017-01-01 04:50:00,71.7
59,2017-01-01 04:55:00,71.3
60,2017-01-01 05:00:00,71.7
61,2017-01-01 05:05:00,71.8
62,2017-01-01 05:10:00,71.7
63,2017-01-01 05:15:00,70.9
64,2017-01-01 05:20:00,71.9
65,2017-01-01 05:25:00,71.5
66,2017-01-01 05:30:00,71.4
67,2017-01-01 05:35:00,71.0
68,2017-01-01 05:40:00,71.6
69,2017-01-01 05:45:00,71.2
70,2017-01-01 05:50:00,72.2
71,2017-01-01 05:55:00,71.3
72,2017-01-01 06:00:00,71.7
73,2017-01-01 06:05:00,71.1
74,2017-01-01 06:10:00,71.3
75,2017-01-01 06:15:00,72.1
76,2017-01-01 06:20:00,71.9
77,2017-01-01 06:25:00,71.5
78,2017-01-01 06:30:00,71.5
79,2017-01-01 06:35:00,71.5
80,2017-01-01 06:40:00,71.6
81,2017-01-01 06:45:00,71.9
82,2017-01-01 06:50:00,71.8
83,2017-01-01 06:55:00,72.2
84,2017-01-01 07:00:00,72.0
85,2017-01-01 07:05:00,71.8
86,2017-01-01 07:10:00,71.9
87,2017-01-01 07:15:00,71.8
88,2017-01-01 07:20:00,72.1
89,2017-01-01 07:25:00,72.1
90,2017-01-01 07:30:00,71.5
91,2017-01-01 07:35:00,71.6
92,2017-01-01 07:40:00,71.3
93,2017-01-01 07:45:00,71.9
94,2017-01-01 07:50:00,72.1
95,2017-01-01 07:55:00,72.2
96,2017-01-01 08:00:00,71.6
97,2017-01-01 08:05:00,71.3
98,2017-01-01 08:10:00,71.5
99,2017-01-01 08:15:00,71.8
100,2017-01-01 08:20:00,72.0
101,2017-01-01 08:25:00,71.8
102,2017-01-01 08:30:00,71.7
103,2017-01-01 08:35:00,72.0
104,2017-01-01 08:40:00,72.0
105,2017-01-01 08:45:00,72.3
106,2017-01-01 08:50:00,71.6
107,2017-01-01 08:55:00,72.2
108,2017-01-01 09:00:00,71.9
109,2017-01-01 09:05:00,71.9
110,2017-01-01 09:10:00,72.0
111,2017-01-01 09:15:00,71.9
112,2017-01-01 09:20:00,71.0
113,2017-01-01 09:25:00,71.1
114,2017-01-01 09:30:00,71.7
115,2017-01-01 09:35:00,71.2
116,2017-01-01 09:40:00,71.5
117,2017-01-01 09:45:00,71.4
118,2017-01-01 09:50:00,71.8
119,2017-01-01 09:55:00,71.6
120,2017-01-01 10:00:00,71.3
121,2017-01-01 10:05:00,71.1
122,2017-01-01 10:10:00,71.9
123,2017-01-01 10:15:00,71.8
124,2017-01-01 10:20:00,71.6
125,2017-01-01 10:25:00,71.3
126,2017-01-01 10:30:00,71.8
127,2017-01-01 10:35:00,71.9
128,2017-01-01 10:40:00,71.6
129,2017-01-01 10:45:00,72.2
130,2017-01-01 10:50:00,71.9
131,2017-01-01 10:55:00,72.2
132,2017-01-01 11:00:00,72.2
133,2017-01-01 11:05:00,71.9
134,2017-01-01 11:10:00,71.4
135,2017-01-01 11:15:00,72.3
136,2017-01-01 11:20:00,71.7
137,2017-01-01 11:25:00,71.5
138,2017-01-01 11:30:00,71.6
139,2017-01-01 11:35:00,71.2
140,2017-01-01 11:40:00,71.7
141,2017-01-01 11:45:00,71.7
142,2017-01-01 11:50:00,71.3
143,2017-01-01 11:55:00,70.6
144,2017-01-01 12:00:00,70.9
145,2017-01-01 12:05:00,71.2
146,2017-01-01 12:10:00,70.7
147,2017-01-01 12:15:00,70.5
148,2017-01-01 12:20:00,71.0
149,2017-01-01 12:25:00,71.4
150,2017-01-01 12:30:00,71.1
151,2017-01-01 12:35:00,71.0
152,2017-01-01 12:40:00,71.2
153,2017-01-01 12:45:00,71.5
154,2017-01-01 12:50:00,70.7
155,2017-01-01 12:55:00,71.0
156,2017-01-01 13:00:00,71.5
157,2017-01-01 13:05:00,71.4
158,2017-01-01 13:10:00,71.3
159,2017-01-01 13:15:00,70.8
160,2017-01-01 13:20:00,70.7
161,2017-01-01 13:25:00,71.0
162,2017-01-01 13:30:00,71.2
163,2017-01-01 13:35:00,71.1
164,2017-01-01 13:40:00,70.7
165,2017-01-01 13:45:00,70.7
166,2017-01-01 13:50:00,70.8
167,2017-01-01 13:55:00,70.9
168,2017-01-01 14:00:00,71.8
169,2017-01-01 14:05:00,71.1
170,2017-01-01 14:10:00,71.3
171,2017-01-01 14:15:00,71.8
172,2017-01-01 14:20:00,72.0
173,2017-01-01 14:25:00,71.6
174,2017-01-01 14:30:00,72.0
175,2017-01-01 14:35:00,71.4
176,2017-01-01 14:40:00,71.5
177,2017-01-01 14:45:00,71.7
178,2017-01-01 14:50:00,71.6
179,2017-01-01 14:55:00,71.5
180,2017-01-01 15:00:00,71.3
181,2017-01-01 15:05:00,71.1
182,2017-01-01 15:10:00,71.4
183,2017-01-01 15:15:00,71.3
184,2017-01-01 15:20:00,71.4
185,2017-01-01 15:25:00,71.0
186,2017-01-01 15:30:00,71.4
187,2017-01-01 15:35:00,70.7
188,2017-01-01 15:40:00,70.7
189,2017-01-01 15:45:00,70.4
190,2017-01-01 15:50:00,70.9
191,2017-01-01 15:55:00,70.3
192,2017-01-01 16:00:00,70.8
193,2017-01-01 16:05:00,71.0
194,2017-01-01 16:10:00,70.7
195,2017-01-01 16:15:00,70.4
196,2017-01-01 16:20:00,70.8
197,2017-01-01 16:25:00,71.1
198,2017-01-01 16:30:00,71.0
199,2017-01-01 16:35:00,71.1
200,2017-01-01 16:40:00,71.2
201,2017-01-01 16:45:00,71.0
202,2017-01-01 16:50:00,71.0
203,2017-01-01 16:55:00,70.8
204,2017-01-01 17:00:00,71.2
205,2017-01-01 17:05:00,71.0
206,2017-01-01 17:10:00,71.1
207,2017-01-01 17:15:00,70.6
208,2017-01-01 17:20:00,70.3
209,2017-01-01 17:25:00,69.8
210,2017-01-01 17:30:00,69.9
211,2017-01-01 17:35:00,70.2
212,2017-01-01 17:40:00,70.1
213,2017-01-01 17:45:00,69.9
214,2017-01-01 17:50:00,69.8
215,2017-01-01 17:55:00,69.6
216,2017-01-01 18:00:00,70.0
217,2017-01-01 18:05:00,69.3
218,2017-01-01 18:10:00,69.5
219,2017-01-01 18:15:00,69.3
220,2017-01-01 18:20:00,70.0
221,2017-01-01 18:25:00,70.6
222,2017-01-01 18:30:00,70.2
223,2017-01-01 18:35:00,70.6
224,2017-01-01 18:40:00,70.7
225,2017-01-01 18:45:00,69.8
226,2017-01-01 18:50:00,70.7
227,2017-01-01 18:55:00,70.6
228,2017-01-01 19:00:00,70.7
229,2017-01-01 19:05:00,71.5
230,2017-01-01 19:10:00,72.1
231,2017-01-01 19:15:00,72.4
232,2017-01-01 19:20:00,72.2
233,2017-01-01 19:25:00,72.2
234,2017-01-01 19:30:00,72.1
235,2017-01-01 19:35:00,71.8
236,2017-01-01 19:40:00,72.2
237,2017-01-01 19:45:00,72.0
238,2017-01-01 19:50:00,72.2
239,2017-01-01 19:55:00,72.1
240,2017-01-01 20:00:00,72.0
