,Timestamp,Volume
0,2017-01-01 00:00:00,69.2
1,2017-01-01 00:05:00,69.1
2,2017-01-01 00:10:00,69.1
3,2017-01-01 00:15:00,68.5
4,2017-01-01 00:20:00,69.2
5,2017-01-01 00:25:00,69.2
6,2017-01-01 00:30:00,68.8
7,2017-01-01 00:35:00,67.2
8,2017-01-01 00:40:00,66.6
9,2017-01-01 00:45:00,67.7
10,2017-01-01 00:50:00,68.3
11,2017-01-01 00:55:00,68.3
12,2017-01-01 01:00:00,68.7
13,2017-01-01 01:05:00,67.9
14,2017-01-01 01:10:00,68.1
15,2017-01-01 01:15:00,68.2
16,2017-01-01 01:20:00,68.2
17,2017-01-01 01:25:00,68.1
18,2017-01-01 01:30:00,67.7
19,2017-01-01 01:35:00,68.1
20,2017-01-01 01:40:00,68.4
21,2017-01-01 01:45:00,67.5
22,2017-01-01 01:50:00,68.4
23,2017-01-01 01:55:00,68.5
24,2017-01-01 02:00:00,68.2
25,2017-01-01 02:05:00,67.4
26,2017-01-01 02:10:00,67.4
27,2017-01-01 02:15:00,67.8
28,2017-01-01 02:20:00,68.1
29,2017-01-01 02:25:00,67.4
30,2017-01-01 02:30:00,68.2
31,2017-01-01 02:35:00,66.9
32,2017-01-01 02:40:00,67.8
33,2017-01-01 02:45:00,68.0
34,2017-01-01 02:50:00,67.9
35,2017-01-01 02:55:00,67.8
36,2017-01-01 03:00:00,68.5
37,2017-01-01 03:05:00,67.5
38,2017-01-01 03:10:00,68.4
39,2017-01-01 03:15:00,66.8
40,2017-01-01 03:20:00,67.6
41,2017-01-01 03:25:00,67.3
42,2017-01-01 03:30:00,67.6
43,2017-01-01 03:35:00,67.5
44,2017-01-01 03:40:00,68.2
45,2017-01-01 03:45:00,67.6
46,2017-01-01 03:50:00,67.4
47,2017-01-01 03:55:00,67.9
48,2017-01-01 04:00:00,67.1
49,2017-01-01 04:05:00,67.6
50,2017-01-01 04:10:00,67.9
51,2017-01-01 04:15:00,67.6
52,2017-01-01 04:20:00,68.0
53,2017-01-01 04:25:00,67.9
54,2017-01-01 04:30:00,68.1
55,2017-01-01 04:35:00,68.2
56,2017-01-01 04:40:00,68.0
57,2017-01-01 04:45:00,68.4
58,2017-01-01 04:50:00,67.5
59,2017-01-01 04:55:00,68.0
60,2017-01-01 05:00:00,67.5
61,2017-01-01 05:05:00,67.9
62,2017-01-01 05:10:00,68.4
63,2017-01-01 05:15:00,67.9
64,2017-01-01 05:20:00,68.4
65,2017-01-01 05:25:00,68.5
66,2017-01-01 05:30:00,68.2
67,2017-01-01 05:35:00,69.1
68,2017-01-01 05:40:00,68.6
69,2017-01-01 05:45:00,68.2
70,2017-01-01 05:50:00,67.8
71,2017-01-01 05:55:00,68.4
72,2017-01-01 06:00:00,67.9
73,2017-01-01 06:05:00,68.5
74,2017-01-01 06:10:00,68.6
75,2017-01-01 06:15:00,68.6
76,2017-01-01 06:20:00,67.1
77,2017-01-01 06:25:00,67.5
78,2017-01-01 06:30:00,67.8
79,2017-01-01 06:35:00,68.3
80,2017-01-01 06:40:00,68.2
81,2017-01-01 06:45:00,68.4
82,2017-01-01 06:50:00,68.3
83,2017-01-01 06:55:00,68.0
84,2017-01-01 07:00:00,68.5
85,2017-01-01 07:05:00,68.3
86,2017-01-01 07:10:00,68.6
87,2017-01-01 07:15:00,69.0
88,2017-01-01 07:20:00,68.7
89,2017-01-01 07:25:00,68.4
90,2017-01-01 07:30:00,69.0
91,2017-01-01 07:35:00,68.3
92,2017-01-01 07:40:00,68.5
93,2017-01-01 07:45:00,68.4
94,2017-01-01 07:50:00,68.4
95,2017-01-01 07:55:00,69.0
96,2017-01-01 08:00:00,68.8
97,2017-01-01 08:05:00,69.3
98,2017-01-01 08:10:00,69.5
99,2017-01-01 08:15:00,68.3
100,2017-01-01 08:20:00,68.0
101,2017-01-01 08:25:00,68.1
102,2017-01-01 08:30:00,66.8
103,2017-01-01 08:35:00,66.7
104,2017-01-01 08:40:00,68.3
105,2017-01-01 08:45:00,69.3
106,2017-01-01 08:50:00,69.3
107,2017-01-01 08:55:00,69.4
108,2017-01-01 09:00:00,69.3
109,2017-01-01 09:05:00,69.1
110,2017-01-01 09:10:00,69.2
111,2017-01-01 09:15:00,67.8
112,2017-01-01 09:20:00,66.8
113,2017-01-01 09:25:00,68.7
114,2017-01-01 09:30:00,68.9
115,2017-01-01 09:35:00,68.8
116,2017-01-01 09:40:00,68.1
117,2017-01-01 09:45:00,68.0
118,2017-01-01 09:50:00,68.6
119,2017-01-01 09:55:00,68.0
120,2017-01-01 10:00:00,67.5
121,2017-01-01 10:05:00,67.7
122,2017-01-01 10:10:00,67.0
123,2017-01-01 10:15:00,66.6
124,2017-01-01 10:20:00,66.7
125,2017-01-01 10:25:00,66.3
126,2017-01-01 10:30:00,65.5
127,2017-01-01 10:35:00,65.0
128,2017-01-01 10:40:00,65.3
129,2017-01-01 10:45:00,64.2
130,2017-01-01 10:50:00,64.4
131,2017-01-01 10:55:00,65.1
132,2017-01-01 11:00:00,65.6
133,2017-01-01 11:05:00,66.1
134,2017-01-01 11:10:00,65.7
135,2017-01-01 11:15:00,66.1
136,2017-01-01 11:20:00,64.4
137,2017-01-01 11:25:00,65.3
138,2017-01-01 11:30:00,65.4
139,2017-01-01 11:35:00,65.5
140,2017-01-01 11:40:00,65.3
141,2017-01-01 11:45:00,65.2
142,2017-01-01 11:50:00,64.8
143,2017-01-01 11:55:00,64.4
144,2017-01-01 12:00:00,64.9
145,2017-01-01 12:05:00,65.4
146,2017-01-01 12:10:00,65.5
147,2017-01-01 12:15:00,65.3
148,2017-01-01 12:20:00,65.4
149,2017-01-01 12:25:00,64.9
150,2017-01-01 12:30:00,63.4
151,2017-01-01 12:35:00,64.6
152,2017-01-01 12:40:00,64.7
153,2017-01-01 12:45:00,65.1
154,2017-01-01 12:50:00,63.5
